;;;;;;Taux EUR/USD:;$1,10;;;;PRIX PUBLIC;;;PRIX PRO;;; PRIX FRANCHISE ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Référence;Ref fournisseur;Fournisseur;PRODUITS;Libellé d'origine;UNIT;PMP ACHAT HT $;PMP ACHAT HT €;Port;PAHT+FRAIS;PAHT+FRAIS;PV PUBLIC HT;MARGE % PRIX PUBLIC; PV PUBLIC TTC ;Prix PRO;Remise CLUB;Marge/ PRIX CLUB; Prix FRANCHISE ;Remise FRANCHISE;Marge FRANCHISE;POIDS Net;"POIDSBrut";Famille Produit;Dimensions;Code Compta;Description;Photos;TVA;Code EAN;Date arrivée catalogue;M3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3700;CE6501 ;RISING;POWER BAND STRONG;POWER BAND Extra Strong;PIECE;$7,40;6,73 €;15%;7,74 €;7,74 €;56,67 €;86,35%; 68,00 € ;28,34 €;-50,00%;72,70%; 26,92 € ;-52,50%;69,75%;0,666;0,70;CROSS TRAINING;;707600;Élastique de résistance. En latex très résistant, il peut être utilisé seul ou avec une barre. Vendu par lot de 3 :  EXTRA LIGHT / LIGHT / MEDIUM MEDIUM / STRONG / EXTRA STRONG;;20,00%;3760223791006;août-14;0,00136;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2528;609 818;AMAYA;POWER ELASTIQUE 120CM EXTRA-STRONG;Power elastics with carabiner-Strong;PIECE;;8,10 €;10%;8,91 €;8,91 €;14,20 €;37,25%; 17,04 € ;14,20 €;;37,25%;14,20 €;;33,95%;3,1;3;FITNESS;Longueur: 120cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2525;609 812;AMAYA;POWER ELASTIQUE 120CM LIGHT;Power elastics with carabiner-Light;PIECE;;6,26 €;10%;6,89 €;6,89 €;11,70 €;41,12%; 14,04 € ;11,70 €;;41,12%;11,70 €;;38,02%;3,1;3;FITNESS;Longueur: 120cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2526;609 814;AMAYA;POWER ELASTIQUE 120CM MEDIUM;Power elastics with carabiner-Medium;PIECE;;6,83 €;10%;7,51 €;7,51 €;12,50 €;39,94%; 15,00 € ;12,50 €;;39,94%;12,50 €;;36,78%;3,1;3;FITNESS;Longueur: 120cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2527;609 816;AMAYA;POWER ELASTIQUE 120CM STRONG;Power elastics with carabiner-Strong;PIECE;;7,57 €;10%;8,33 €;8,33 €;13,30 €;37,37%; 15,96 € ;13,30 €;;37,37%;13,30 €;;34,07%;3,1;3;FITNESS;Longueur: 120cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2532;609 826;AMAYA;POWER ELASTIQUE 180CM EXTRA-STRONG;Power elastics with carabiner-Extra Strong;PIECE;;11,70 €;10%;12,87 €;12,87 €;20,00 €;35,65%; 24,00 € ;20,00 €;;35,65%;20,00 €;;32,26%;3,6;3,8;FITNESS;Longueur: 180cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2529;609 820;AMAYA;POWER ELASTIQUE 180CM LIGHT;Power elastics with carabiner-Medium;PIECE;;8,29 €;10%;9,12 €;9,12 €;15,90 €;42,67%; 19,08 € ;15,90 €;;42,67%;15,90 €;;39,65%;3,6;3,8;FITNESS;Longueur: 180cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2530;609 822;AMAYA;POWER ELASTIQUE 180CM MEDIUM;Power elastics with carabiner-Strong;PIECE;;9,19 €;10%;10,11 €;10,11 €;16,70 €;39,48%; 20,04 € ;16,70 €;;39,48%;16,70 €;;36,30%;3,6;3,8;FITNESS;Longueur: 180cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2531;609 824;AMAYA;POWER ELASTIQUE 180CM STRONG;Power elastics with carabiner-Super Strong;PIECE;;10,50 €;10%;11,55 €;11,55 €;18,40 €;37,23%; 22,08 € ;18,40 €;;37,23%;18,40 €;;33,92%;3,6;3,8;FITNESS;Longueur: 180cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2536;609 834;AMAYA;POWER ELASTIQUE 240CM EXTRA-STRONG;Power elastics with carabiner-Strong;PIECE;;14,25 €;10%;15,67 €;15,67 €;27,60 €;43,21%; 33,12 € ;27,60 €;;43,21%;27,60 €;;40,22%;4;4,4;FITNESS;Longueur: 240cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2533;609 828;AMAYA;POWER ELASTIQUE 240CM LIGHT;Power elastics with carabiner-Medium;PIECE;;9,75 €;10%;10,72 €;10,72 €;18,40 €;41,73%; 22,08 € ;18,40 €;;41,73%;18,40 €;;38,67%;4;4,4;FITNESS;Longueur: 240cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2534;609 830;AMAYA;POWER ELASTIQUE 240CM MEDIUM;Power elastics with carabiner-Strong;PIECE;;10,80 €;10%;11,88 €;11,88 €;20,00 €;40,60%; 24,00 € ;20,00 €;;40,60%;20,00 €;;37,47%;4;4,4;FITNESS;Longueur: 240cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2535;609 832;AMAYA;POWER ELASTIQUE 240CM STRONG;Power elastics with carabiner-Super Strong;PIECE;;12,94 €;10%;14,23 €;14,23 €;24,20 €;41,19%; 29,04 € ;24,20 €;;41,19%;24,20 €;;38,10%;4;4,4;FITNESS;Longueur: 240cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2519;609 800;AMAYA;POWER ELASTIQUE 30CM MEDIUM;Power elastics with carabiner-Medium;PIECE;;4,61 €;10%;5,07 €;5,07 €;11,16 €;54,52%; 13,39 € ;11,16 €;;54,52%;11,16 €;;52,13%;2,3;2,4;FITNESS;Longueur: 30cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2520;609 802;AMAYA;POWER ELASTIQUE 30CM STRONG;Power elastics with carabiner-Strong;PIECE;;4,88 €;10%;5,36 €;5,36 €;11,81 €;54,59%; 14,17 € ;11,81 €;;54,59%;11,81 €;;52,20%;2,3;2,4;FITNESS;Longueur: 30cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2521;609 804;AMAYA;POWER ELASTIQUE 35CM MEDIUM;Power elastics with carabiner-Medium;PIECE;;4,69 €;10%;5,16 €;5,16 €;11,35 €;54,57%; 13,62 € ;11,35 €;;54,57%;11,35 €;;52,18%;2,4;2,5;FITNESS;Longueur: 35cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2522;609 806;AMAYA;POWER ELASTIQUE 35CM STRONG;Power elastics with carabiner-Strong;PIECE;;4,95 €;10%;5,45 €;5,45 €;11,98 €;54,54%; 14,37 € ;11,98 €;;54,54%;11,98 €;;52,15%;2,4;2,5;FITNESS;Longueur: 35cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2523;609 808;AMAYA;POWER ELASTIQUE 40CM MEDIUM;Power elastics with carabiner-Medium;PIECE;;4,73 €;10%;5,20 €;5,20 €;9,10 €;42,88%; 10,92 € ;9,10 €;;42,88%;9,10 €;;39,88%;2,5;2,6;FITNESS;Longueur: 40cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2524;609 810;AMAYA;POWER ELASTIQUE 40CM STRONG;Power elastics with carabiner-Strong;PIECE;;5,03 €;10%;5,53 €;5,53 €;10,00 €;44,73%; 12,00 € ;10,00 €;;44,73%;10,00 €;;41,82%;2,5;2,6;FITNESS;Longueur: 40cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4005;550825;AMAYA;POWER RACK;;PIECE;;169,20 €;10%;186,12 €;186,12 €;320,00 €;41,84%; 384,00 € ;288,00 €;-10,00%;35,38%;288,00 €;-10,00%;31,97%;;95,00;CROSS TRAINING;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5018;ER1;BODY TONE;POWER RACK;Jaula de sentadillas;PIECE;;398,00 €;10%;437,80 €;437,80 €;995,00 €;56,00%; 1 194,00 € ;746,25 €;-25,00%;41,33%; 721,38 € ;-27,50%;36,12%;;80,00;MACHINES MUSCULATION;;707100;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2542;550 846;AMAYA;POWER SLED;Power Sled;PIECE;;167,33 €;10%;184,06 €;184,06 €;282,50 €;34,85%; 339,00 € ;282,50 €;;34,85%;282,50 €;;31,42%;23;24;COACHING;;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1696;800436;AZUNI;PRESS BALL;PRESS BALL;PIECE;$0,33;0,30 €;10%;0,33 €;0,33 €;2,90 €;88,62%; 3,48 € ;1,89 €;-35,00%;82,49%; 1,81 € ;-37,50%;80,83%;0,07;0,08;MÉTHODES DOUCES;;707600;Press ball, balle antistress, utilisée pour la rééducation de la main, afin de retrouver force, coordination et souplesse.;;20,00%;3760223790795;août-13;0,001925542;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3224;;TOTAL GYM;PRESS TRAINER;;PIECE;$957,00;870,00 €;15%;1 000,50 €;1 000,50 €;1 662,11 €;39,81%; 1 994,53 € ;1 662,11 €;;39,81%;1 662,11 €;;36,64%;;60,00;CARDIO TRAINING;;707100;;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2080;;CAMEO;PROJECTEUR CAMEO - LED TRICOLORES 5X3W;;PIECE;;64,50 €;;64,50 €;64,50 €;71,67 €;10,00%; 86,00 € ;71,67 €;;10,00%;71,67 €;;10,00%;1,2;1,40;ÉQUIPEMENT;;707600;;;20,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2082;;CAMEO;PROJECTEUR CAMEO - LED TRICOLORES 7X3W;;PIECE;;78,75 €;;78,75 €;78,75 €;87,50 €;10,00%; 105,00 € ;87,50 €;;10,00%;87,50 €;;10,00%;1,2;1,40;ÉQUIPEMENT;;707600;;;20,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2084;;CAMEO;PROJECTEUR CAMEO 144x10MM;;PIECE;;52,50 €;;52,50 €;52,50 €;58,33 €;10,00%; 70,00 € ;58,33 €;;10,00%;58,33 €;;10,00%;1,2;1,40;ÉQUIPEMENT;;707600;;;20,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5030;E55;BODY TONE;PRONE LEG CURL - E55;Femoral tumbado / Prone Leg Curl   (95 kg);PIECE;;1 192,00 €;10%;1 311,20 €;1 311,20 €;2 980,00 €;56,00%; 3 576,00 € ;2 309,50 €;-22,50%;43,23%; 2 160,50 € ;-27,50%;36,12%;;206,00;MACHINES MUSCULATION;;707100;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5050;V55;BODY TONE;PRONE LEG CURL - V55;Femoral tumbado / Prone Leg Curl  - 90 kg;PIECE;;830,00 €;10%;913,00 €;913,00 €;2 075,00 €;56,00%; 2 490,00 € ;1 608,13 €;-22,50%;43,23%; 1 504,38 € ;-27,50%;36,12%;;175,00;MACHINES MUSCULATION;;707100;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3225;;TOTAL GYM;PULL UP TRAINER;;PIECE;$957,00;870,00 €;15%;1 000,50 €;1 000,50 €;1 662,11 €;39,81%; 1 994,53 € ;1 662,11 €;;39,81%;1 662,11 €;;36,64%;;62,00;CARDIO TRAINING;;707100;;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2364;660970;AMAYA;PULLBOY BLEU;EVA SWIMMING;PIECE;;1,50 €;10%;1,65 €;1,65 €;4,00 €;58,75%; 4,80 € ;3,60 €;-10,00%;54,17%; 3,40 € ;-15,00%;48,92%;;0,08;AQUA;;707600;Flotteur en mousse haute densité pour assurer une flottaison optimale. Le Pull boy se fixe entre les jambes pour un travail efficace des bras.;;20,00%;;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3703;CF1001 S1 ;RISING;PUNCHING BAG RACK;PUNCHING BAG RACK;PIECE;$28,50;25,91 €;15%;29,80 €;29,80 €;61,00 €;51,15%; 73,20 € ;56,43 €;-7,50%;47,19%; 53,38 € ;-12,50%;41,24%;8;9,00;CROSS TRAINING;;707600;Potence à accrocher à la cage functional training pour suspendre un sac de frappe. Structure métallique très résistante.;;20,00%;3760223791372;août-14;0,056;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2585;;WOHLSTAND;PUSH UP BARS ROTATIVES;;PAIRE;$2,66;2,42 €;15%;2,78 €;2,78 €;14,92 €;81,36%; 17,90 € ;10,82 €;-27,50%;74,29%; 10,44 € ;-30,00%;71,97%;0,6;0,70;CROSS TRAINING;;707600;;;20,00%;3760223790955;févr-16;0,0041616;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2584;;WOHLSTAND;PUSH UP BARS S;;PAIRE;$2,90;2,64 €;15%;3,03 €;3,03 €;9,92 €;69,44%; 11,90 € ;7,69 €;-22,50%;60,56%; 7,19 € ;-27,50%;55,63%;0,85;0,95;CROSS TRAINING;;707600;;;20,00%;3760223793116;févr-16;0,0049632;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1697;;TOP ASIA;RACK 10 KITS PUMP;RACK FOR 10 KITS PUMP;PIECE;$60,84;55,31 €;15%;63,61 €;63,61 €;170,00 €;62,59%; 204,00 € ;144,50 €;-15,00%;55,98%; 140,25 € ;-17,50%;52,26%;19,5;21,30;FITNESS;90x75cm;707600;Rack 10 kits pump, rangement pour vos barres et disques, vendu vide.;;20,00%;3760223793123;août-13;0,11304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3917;550548;AMAYA;RACK 10 MEDECINE BALL;;PIECE;;59,81 €;10%;65,79 €;65,79 €;150,00 €;56,14%; 180,00 € ;138,75 €;-7,50%;52,58%; 131,25 € ;-12,50%;47,23%;;9,00;CROSS TRAINING;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;;WOHLSTAND;RACK 15 KITS PUMP GRIS;RACK FOR 10 KITS PUMP;PIECE;$47,08;42,80 €;15%;49,22 €;49,22 €;250,00 €;80,31%; 300,00 € ;212,50 €;-15,00%;76,84%; 206,25 € ;-17,50%;74,88%;;20,00;FITNESS;90x75cm;707600;Rack 15 kits pump, rangement pour vos barres et disques, vendu vide.;;20,00%;3760223793130;févr-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;1101-16;WOHLSTAND;RACK 20 KITS PUMP GRIS;RACK FOR 20 KITS PUMP GREY;PIECE;$79,50;72,27 €;15%;83,11 €;83,11 €;300,00 €;72,30%; 360,00 € ;255,00 €;-15,00%;67,41%; 247,50 € ;-17,50%;64,65%;45;47,00;FITNESS;;707600;Rack 20 kits pump, rangement pour vos barres et disques, vendu vide.;;20,00%;3760223791877;août-13;0,188048;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1992;;MODERNSPORTING;RACK 20 KITS PUMP ROULANT;;PIECE;$69,46;63,15 €;15%;72,62 €;72,62 €;250,00 €;70,95%; 300,00 € ;212,50 €;-15,00%;65,83%; 206,25 € ;-17,50%;62,94%;32;34,00;FITNESS;;70100;;;20,00%;3760223794137;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1988;;RECORD;RACK 20 MEDECINE BALL & WALL BALL;;PIECE;$91,20;82,91 €;15%;95,35 €;95,35 €;250,00 €;61,86%; 300,00 € ;218,75 €;-12,50%;56,41%; 206,25 € ;-17,50%;51,34%;48;50,00;CROSS TRAINING;;707600;;;20,00%;3760223794045;août-16;0,102;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2345;;RECORD;RACK 5 MEDECINE BALL;RACK 5 MEDECINE BALL;PIECE;$28,60;26,00 €;15%;29,90 €;29,90 €;79,00 €;62,15%; 94,80 € ;75,05 €;-5,00%;60,16%; 71,10 € ;-10,00%;55,73%;21;24,00;CROSS TRAINING;160x30x30cm;707600;Rack 5 medecine balls pouvant contenir jusqu'à 5 medecine ball. Tiges arrondies permettant la retenue des ballons lestés.;;20,00%;3760223792164;août-13;0,150864;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1718;;RISING;RACK ACCESSOIRES;RACK FOR ACCESSORIES;PIECE;$23,00;20,91 €;15%;24,05 €;24,05 €;100,00 €;75,95%; 120,00 € ;80,00 €;-20,00%;69,94%; 75,00 € ;-25,00%;66,25%;16;17,50;MUSCULATION;488x438x120cm;707600;Rack accessoires, arbre de rangement pour accessoires de charge utiles à la pratique de la musculation.;;20,00%;3760223791884;août-14;0,00514865;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2304;610047;AMAYA;RACK BARRES LESTEES;;PIECE;;85,20 €;10%;93,72 €;93,72 €;190,00 €;50,67%; 228,00 € ;166,25 €;-12,50%;43,63%; 156,75 € ;-17,50%;37,06%;;15,00;FITNESS;;707600;;;20,00%;;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3555;TCA-C7006;TOP ASIA;RACK BARRES MURAL;WALL BAR RACK;PAIRE;$8,50;7,73 €;15%;8,89 €;8,89 €;55,00 €;83,84%; 66,00 € ;48,13 €;-12,50%;81,53%; 45,38 € ;-17,50%;79,38%;7,6;8,60;MUSCULATION;880x1110cm;707600;Rack à fixer au mur, permettant un grand gain de place. Rangement jusqu'à 6 barres de musculation.;;20,00%;3760223793154;août-14;0,0092;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3398;TCA-C7008;TOP ASIA;RACK BARRES VERTICAL;RACK FOR BARBELL  ;PIECE;$37,95;34,50 €;15%;39,68 €;39,68 €;110,00 €;63,93%; 132,00 € ;93,50 €;-15,00%;57,57%; 88,00 € ;-20,00%;52,54%;14,8;15,80;MUSCULATION;1200x690x305mm;707600;"Ideal pour gain de place, ce rack permet le rangement de 6 barres de musculation de manière verticale.";;20,00%;3760223790498;août-14;0,2404;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;;RISING;RACK DISQUE BUMPER VERTICAL;;PIECE;$35,00;31,82 €;15%;36,59 €;36,59 €;80,00 €;54,26%; 96,00 € ;80,00 €;;54,26%; 76,00 € ;-5,00%;49,32%;8,8;10,00;CROSS TRAINING;;707600;;;20,00%;3760223793796;août-16;0,06237;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1705;;RECORD;RACK DISQUES ;RACK FOR PLATE ;PIECE;$43,00;39,09 €;15%;44,95 €;44,95 €;150,00 €;70,03%; 180,00 € ;135,00 €;-10,00%;66,70%; 127,50 € ;-15,00%;62,89%;14;15,00;MUSCULATION; 608x495x974cm;707600;Rack à disques, rangement à 8 branches pour disques olympiques lestés de musculation, permettant le rangement de 24 disques environ.;;20,00%;3760223793161;août-13;0,175;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4015;550840;AMAYA;RACK DISQUES BUMPER;;PIECE;;69,60 €;10%;76,56 €;76,56 €;130,00 €;41,11%; 156,00 € ;107,25 €;-17,50%;28,62%; 100,75 € ;-22,50%;20,01%;;20,00;CROSS TRAINING;;707600;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1709;610010;AMAYA;RACK DOMES TRAINER;RACK DOME TRAINER;PIECE;;73,95 €;10%;81,35 €;81,35 €;163,00 €;50,10%; 195,60 € ;150,78 €;-7,50%;46,05%; 142,63 € ;-12,50%;39,96%;;30,00;FITNESS;150x100x40cm;707600;Rack dôme trainers, sur roulettes, pouvant contenir jusqu'à 8 dôme trainers.;;20,00%;3760223793185;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1710;;EVA FOAM;RACK FOAM ROLLER;RACK FOAM ROLLER;PIECE;;5,70 €;15%;6,56 €;6,56 €;20,00 €;67,23%; 24,00 € ;12,00 €;-40,00%;45,38%; 11,50 € ;-42,50%;40,00%;0,2;0,30;MÉTHODES DOUCES;97x19,5x6 cm;707600;Rack de rangement en mousse rigide pour 5 foam rollers. Facilite le rangement et permet une optimisation de la place.;;20,00%;3760223793192;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3579;;MUSIC STOCK;RACK GATOR;Rack GATOR;PIECE;;107,55 €;;107,55 €;107,55 €;119,50 €;10,00%; 143,40 € ;119,50 €;;10,00%;119,50 €;;10,00%;;6,00;ÉQUIPEMENT;34 _ 55 _ 56cm;707600;Le rack Gator GR6L s'ouvre dans toute sa largeur et sa hauteur en face avant et en face arrière. Fabrication en polyethylene moulé haute résistance. Serrure antivol à clé.;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1704;TA-3502;TOP ASIA;RACK GYMBALL BALLON;RACK GYMBALL;PIECE;$43,33;39,39 €;15%;45,30 €;45,30 €;120,00 €;62,25%; 144,00 € ;87,00 €;-27,50%;47,93%; 84,00 € ;-30,00%;43,23%;11;12,20;MÉTHODES DOUCES;185x130cm;707600;Rack vertical permettant de ranger 9 ballons.;;20,00%;3760223790467;août-13;0,081625;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3777;1101-31;WOHLSTAND;RACK HALTERES 10 À 15 PAIRES;HEXAGONAL DUMBELL RACK;PIECE;$167,00;151,82 €;15%;174,59 €;174,59 €;392,00 €;55,46%; 470,40 € ;323,40 €;-17,50%;46,01%; 303,80 € ;-22,50%;39,51%;94;100,00;MUSCULATION;235x845x95.7cm;707600;Rack haltères 10 à 15 paires, rangement sur 2 niveaux pour 10 à 15 paires d’haltères.;;20,00%;3760223791891;août-14;0,243606;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4084;ER12;BODY TONE;RACK HALTERES RONDS 12 PAIRES;Mancuernero 12 pares / Dumbbell Rack for 12 pairs -NEW;PIECE;;330,00 €;10%;363,00 €;363,00 €;825,00 €;56,00%; 990,00 € ;618,75 €;-25,00%;41,33%; 598,13 € ;-27,50%;36,12%;;67,00;MUSCULATION;;707100;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4085;ER6;BODY TONE;RACK HALTERES RONDS 6 PAIRES;Mancuernero 6 pares / Dumbbell Rack for 6 pairs -NEW;PIECE;;224,00 €;10%;246,40 €;246,40 €;560,00 €;56,00%; 672,00 € ;420,00 €;-25,00%;41,33%; 406,00 € ;-27,50%;36,12%;;50,00;MUSCULATION;;707100;;;20,00%;;août-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2239;;RECORD;RACK HALTERES VINYLES FITNESS ROULANT;RACK VINYL DIPPING DUMBBELL;PIECE;$80,00;72,73 €;15%;83,64 €;83,64 €;189,00 €;55,75%; 226,80 € ;174,83 €;-7,50%;52,16%; 165,38 € ;-12,50%;46,76%;26;28,00;FITNESS;118x96x62cm;707600;"Facile à déplacer grâce à ses 4 roulettes, ce rack haltères fitness roulant peut contenir jusqu'à 49 paires d'haltères fitness (selon les poids et les formes).";;20,00%;3760223793208;août-13;0,036;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;;MODERNSPORTING;RACK KETTLEBELL;;PIECE;$46,84;42,58 €;15%;48,97 €;48,97 €;140,00 €;65,02%; 168,00 € ;112,00 €;-20,00%;56,27%; 105,00 € ;-25,00%;50,90%;17;18,00;CROSS TRAINING;;707600;;;20,00%;3760223794144;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2981;610029;AMAYA;RACK KETTLEBELL LARGE;RACK KETTLEBELL;PIECE;;119,25 €;10%;131,18 €;131,18 €;280,00 €;53,15%; 336,00 € ;252,00 €;-10,00%;47,95%; 252,00 € ;-10,00%;45,21%;;35,00;CROSS TRAINING;72x50x150cm;707600;Rack kettlebell, sur 2 étages, pouvant contenir jusqu'à 9 kettlebells (en fonction des poids);;20,00%;;févr-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1713;1101-63;WOHLSTAND;RACK KETTLEBELL SMALL;RACK KETTLEBELL;PIECE;$47,20;42,91 €;15%;49,35 €;49,35 €;110,00 €;55,14%; 132,00 € ;99,00 €;-10,00%;50,16%; 93,50 € ;-15,00%;44,45%;25,5;25,50;CROSS TRAINING;80x60x75cm_;707600;Rack kettlebell, sur 2 étages, pouvant contenir jusqu'à 9 kettlebells (en fonction des poids);;20,00%;3760223791280;août-13;0,13030875;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2512;550 905;AMAYA;RACK MURAL LARGE POUR WALL BALL;Long wall rack for medecine balls;PIECE;;310,76 €;10%;341,83 €;341,83 €;854,59 €;60,00%; 1 025,51 € ;747,77 €;-12,50%;54,29%; 705,04 € ;-17,50%;48,96%;18;19;CROSS TRAINING;360x40x91cm;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2513;550 906;AMAYA;RACK MURAL POUR WALL BALL;Wall rack for medecine balls;PIECE;;174,23 €;10%;191,65 €;191,65 €;479,13 €;60,00%; 574,96 € ;419,24 €;-12,50%;54,29%; 395,28 € ;-17,50%;48,96%;13;14;CROSS TRAINING;;707600;;;20,00%;;août-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2347;;TOP ASIA;RACK POWER BAG;POWER BAG RACK;PIECE;$60,00;54,55 €;15%;62,73 €;62,73 €;140,00 €;55,19%; 168,00 € ;129,50 €;-7,50%;51,56%; 122,50 € ;-12,50%;46,10%;13,1;14,40;CROSS TRAINING;;707600;Rack pouvant contenir jusqu'à 5 power bag ou 5 soft medecine ball;;20,00%;3760223790504;août-14;0,239894;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1716;;MODERNSPORTING;RACK TAPIS MURAL;WALL MAT RACK;PIECE;$12,12;11,02 €;15%;12,67 €;12,67 €;25,00 €;49,33%; 30,00 € ;21,88 €;-12,50%;42,09%; 20,63 € ;-17,50%;35,35%;2;2,20;FITNESS;50x58x190cm;707600;Rangement pour tapis qui se fixe au mur.  Robuste, il permet de ranger jusqu’à 10 tapis (quantité variable selon l'épaisseur du tapis). Tiges fixes.;;20,00%;3760223793215;août-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1719;;WOHLSTAND;RACK TAPIS ROULANT;EXERCISE MAT RACK W/WHEELS;PIECE;$44,45;40,41 €;15%;46,47 €;46,47 €;95,00 €;51,08%; 114,00 € ;83,13 €;-12,50%;44,10%; 78,38 € ;-17,50%;37,59%;18;19,00;FITNESS;190x60x35cm;707600;"Le rack tapis roulant est un chariot acier muni de 4 broches réglables en largeur, et de 4 roulettes pivotantes pour faciliter le stockage et le déplacement de vos tapis.Poignées sur le côté facilitant le transport.";;20,00%;3760223793222;août-13;0,037572;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3920;;CONCEPT 2;RAMEUR CONCEPT 2 - MODELE D;;PIECE;;999,00 €;;999,00 €;999,00 €;1 316,00 €;24,09%; 1 579,20 € ;1 316,00 €;;24,09%;1 316,00 €;;24,09%;;28,00;CARDIO TRAINING;;707100;;;20,00%;;août-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
