;;;;;;;;;;;;;;;;;;;$401ÿ759;;;;;;;;;;;;;;;;;;;;;;;;Reste … facturer LF:;$401ÿ758,62;;;;;;;;;CALCUL COUT IMPORT CONTAINER;;;;;;;2;;;;;;15/02/17;1 Euro =;$1,1200;;;;;;;Soumis … TVA;;;;;Non-soumis … TVA;;;;;;;;;Fournisseurs;Date Paiement;Temps de Production;Date Mise … Dispo;Incoterm;D‚part Container;Arriv‚e Havre;Livraison Saint Avertin;Transitaire;Tarif Transitaire;Documents Transitaires;Temps de Trajet Total;Temps Total;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;Container;Fournisseurs;Nø;;Fournisseurs;Client;Espace Total;Espace annonc‚;Espace Utilis‚;Espace restant;%;Espace Th‚orique;POIDS;Poids r‚el;Valeur;Date Paiement;ETD;ETA Havre;ETA LF;Heure;docs douanes: Facture/PL;Docs LF: Facture + Estimation;Incoterm;Transitaire;Nø Dossier Qualitair;Nø Container;;Nø Cont.;Client;TOTAL TTC;TOTAL HT;Montant TVA;Type;ETA;ETD;;;;;;Co–t Fret;Valeur Marchandise;$1,0920;Tx de change VRAI;Tx de change transitaire;Tx de change transitaire;% Droits Douane;% Transport;Incoterm;Formalit‚ Douane;Cr‚dit enlŠv.;DELTA;Traction TC;7%;2,30%;TVA;AUTRES TAXES;ENS;$1,0700;THC;Taxe ISPS;Frais de BL;;;;;;;5;34;4;;;;38;100;;;;;;;;;;;;;;;;;;;
Date Cde;CONT;FR;REF;Produits;Products;Details;Qtity;Unit;Unit Price;Total Price;m3;Kgs;Client;Ref HLDP;REF LF;Nø CDE;m3/u;Kgs/u;Facture LF;Cde en cours;Note;Livraison St Av;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Valeur douane;;;;;;;;;;;Surcharge Gasoil;Droits Douane;;;;Fret Maritime;;;;;Simulation Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 22,5 KG ;;22,5KG;66;PCS;$25,36;$1ÿ673,76;;;LF;;1593;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 25 KG ;;25KG;66;PCS;$28,18;$1ÿ859,88;;;LF;;1594;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 27,5 KG ;;27,5KG;66;PCS;$31,00;$2ÿ046,00;;;LF;;1595;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 30 KG ;;30KG;66;PCS;$33,81;$2ÿ231,46;;;LF;;1596;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 32,5 KG ;;32,5KG;66;PCS;$36,63;$2ÿ417,58;;;LF;;1597;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 37,5 KG ;;37,5KG;12;PCS;$42,26;$507,12;;;LF;;2484;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 40 KG ;;40KG;12;PCS;$45,08;$540,96;;;LF;;2068;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 42,5 KG ;;42,5KG;12;PCS;$47,90;$574,80;;;LF;;2485;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 45 KG ;;45KG;12;PCS;$50,71;$608,52;;;LF;;2071;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 47,5 KG ;;47,5KG;12;PCS;$53,53;$642,36;;;LF;;2486;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HALTERES CAOUTCHOUC HEXAGONALES 50 KG ;;50KG;12;PCS;$56,35;$676,20;;;LF;;2074;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1127-10C;DISQUES NOIRS A POIGNEES 2,5 KG rond;"black rubber encased olympic; Plate w/metal ring";2,5KG;184;PCS;$2,74;$504,16;;;LF;;1511;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;DISQUES NOIRS A POIGNEES 5 KG rond;;5KG;200;PCS;$5,48;$1ÿ096,00;;;LF;;1513;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;DISQUES NOIRS A POIGNEES 10 KG rond;;10KG;255;PCS;$10,95;$2ÿ792,25;;;LF;;1509;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;DISQUES NOIRS A POIGNEES 15 KG rond;;15KG;272;PCS;$16,43;$4ÿ468,96;;;LF;;1510;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1114-27;BARRE OLYMPIQUE DROITE 2,20m;Olympic Straight Bar ;220cm;144;PCS;$35,88;$5ÿ166,72;;;LF;;1453;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1114-23;BARRE CURL EZ 120CM; Chrome Olympic EZ Curl Bar ;120cm;73;PCS;$21,90;$1ÿ598,70;;;LF;;1452;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1134-00A;HALTERES VINYLES 1 KG BLEU;Vinyl Dipping Dumbbell;1kg blue;2140;PCS;$1,05;$2ÿ247,00;;;LF;;1616;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1241-40;BANDES LESTEES CHEVILLE 2X0,5KG;Neoprene Ankle Weight ;0.5kg*2, red/black;1000;PCS;$2,26;$2ÿ260,00;;;LF;;2902;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1251-02;STEP CLUB sans plots;Aerobic Step w/o plot, grey color;;988;PCS;$10,00;$9ÿ880,00;;;LF;;2687;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1232-40;BRIQUES YOGA ;Yoga Brick;blue color;600;PCS;$0,99;$594,00;;;LF;;1479;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1233-01;PILATES RING LF;Pilates Ring, 38cm, black+light grey paddles w/one color black logo;38cm, black+light grey paddles w/one color black logo;1000;PCS;$2,80;$2ÿ800,00;;;LF;;1682;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;FOAM ROLLER CLASSIC BLEU;EVA foam Roller ;15*90cm, blue;1;PC;$9,37;$9,37;;;LF;;1560;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;AB WHEEL PRO ;AB Wheel;;50;PCS;$13,00;$650,00;;;LF;;2025;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1102-07;CEINTURE;Nylon Dip Belt;;50;PCS;$5,96;$298,00;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1103-61;MANCHON MOUSSE ;Barbell Pad;;50;PCS;$3,10;$155,00;;;LF;;2358;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;1114-22;BARRE LYRE TRICEPS ;OB34 Olympic Triceps Bar;;10;PCS;$27,60;$276,00;;;LF;;1458;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;HEX BAR;Olympic Hex Bar;;10;PCS;$54,76;$547,60;;;LF;;2362;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cable attachment ;"20""length";5;PCS;$7,00;$35,00;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cable Attachment ;"48"" length";10;PCS;$13,12;$131,20;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cable Attachment ;"38"" length";10;PCS;$16,50;$165,00;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CORDE DE TIRAGE;Tricep Rope;;25;PCS;$3,55;$88,75;;;LF;;1491;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cabel Attachment 5LB;;12;PCS;$3,55;$42,60;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cabel Attachment 2LB;;10;PCS;$3,87;$38,70;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cabel Attachment ;;5;PCS;$9,76;$48,80;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ao–t-13;AAAG;WOHLSTAND;;CABLE;Cabel Attachment;;10;PCS;$8,88;$88,80;;;LF;;;WSC0435;;;;;;9-sept-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;juil-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
juil-13;AAAF;EVA;FB070 ;BALLON FITNESS 65CM BLEU;PVC gym ball ;65cm - blue;300;PC;$6,09;$1ÿ827,00;;;LF;;1571;E708-050913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
juil-13;AAAF;EVA;AM02;TAPIS 140X1,6 NOIR;TPE aerobic mat;140x60x16 - color black ;300;PC;$13,75;$4ÿ125,00;;;LF;;1745;E708-050913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
juil-13;AAAF;EVA;YR90;FOAM ROLLER;"EVA foam roller flat ; white one color black ";;504;PC;$12,00;$6ÿ048,00;;;LF;;;E708-050913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;f‚vr-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD1306 ;FITNESS TUBE LIGHT ORANGE;Resistance tube;light,6*10*1220mm.polybag/pc,100pcs/CNT,blue Latex tube,black handle with black HDR foam, Tube color:orange;200;PCS;$1,91;$382,00;;;LF;;2351;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD1306 ;FITNESS TUBE MEDIUM VERT;Resistance tube,Medium;7*11*1220mm.polybag/pc,100pcs/CNT,yellow Latex tube,black handle with black HDR foam, Tube color:green;200;PCS;$2,15;$430,00;;;LF;;2353;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 1416;PILATES RING LF;PILATES RING;   Inside 28 cm,Outside 37 cm,print black LOGO,its' possible to use the thicker  black foam (the round circle)than sample. use light grey for EVA plalte,NOT WHITE;500;PCS;$2,87;$1ÿ435,00;;;LF;;1682;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD1607;BANDES LESTEES CHEVILLE 2X1KG;ankle/wrist;1kg*2pcs packing:1pr/polybag,  8prs/ctn;200;PRS;$4,21;$842,00;;;LF;;1450;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD1617  ;BANDES LESTEES POIGNET 2X0,5KG;wrist weight;0.5kg*2pcs   packing:1pr/plybag, 12prs/ctn;200;PRS;$3,05;$610,00;;;LF;;1451;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 2016;HALTERES VINYLES 0,5 KG ROSE;vinyl dumbbell;"0.5kg : yellow : 90 prs1kg : blue : 130 prs2kg : orange : 130 prs3kg : green : 130 prs4kg : purple : 25 prs5kg : black : 15 prs";2000;KGS;$1,10;$2ÿ200,00;;;LF;;2993;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD3006 ;KIT PUMP 20KG (ORANGE/VERT/JAUNE);pump set 20kg ;"(bar 30mm, weight 31mm) Plate:1.25kgx2pcs yellow ; 2.5kgx2pcs green ; 5kgx2pcs orange";500;SET;$30,82;$15ÿ410,00;;;LF;;2312;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;"MD1017";DISQUE PUMP 5KG ORANGE;Rubber plate for pump set ;"Hole dia.:31mm; 5kg : 100 pairs orange1.25kg : 100 pairs yellow; 2.5kg : 50 pairs green";1500;KGS;$1,29;$1ÿ935,00;;;LF;;2315;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 6001A;RACK HALTERES FITNESS ROULANT;Dumbbell rack;COLOR:Grey                  ;10;;$96,07;$960,70;;;LF;;2239;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 6008A                    ;RACK HALTERES 10 PAIRES BLANC;DUMBBELL RACK FOR 10 PAIRS;COLOR:Grey   ;10;;$45,25;$452,50;;;LF;;2940;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 6018;RACK 20 KITS PUMP GRIS;Rack for 20set pump set;"COLOR:Grey; 2PKGS/ONE RACK; Meas:A 116X74X28cm;  B: 105X30X24.5cm";10;;$104,84;$1ÿ048,40;;;LF;;1699;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f‚vr-13;AAAE;MODERNSPORTING;MD 1703;STEP;Aerobic step;;1;;$22,13;$22,13;;;LF;;;MD130216;;;;;;#N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;sept-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR96040;RACK KETTLEBELL SMALL;KETTLEBELL RACK;;2;PCS;$60,00;$120,00;;;LF;;1713;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR96043;RACK GYMBALL;GYM BALL RACK;;2;PCS;$30,00;$60,00;;;LF;;1704;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR97506;TAPIS 180X1,5 NOIR;UNDULANT EXERCISE MAT; 180X60X1.5CM BLACK;200;PCS;$5,42;$1ÿ084,00;;;LF;;1749;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR97506;TAPIS 180X1,5 BLEU;UNDULANT EXERCISE MAT;180X60X1.5CM BLUE;200;PCS;$5,42;$1ÿ084,00;;;LF;;1748;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR97506;TAPIS 180X0,8 NOIR;UNDULANT EXERCISE MAT;180X60X0.8CM BLACK;300;PCS;$4,08;$1ÿ224,00;;;LF;;1747;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR97506;TAPIS 180X0,8 BLEU;UNDULANT EXERCISE MAT;180X60X0.8CM BLUE;300;PCS;$4,08;$1ÿ224,00;;;LF;;1746;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR97506;TAPIS 180X1,5 ROSE;UNDULANT EXERCISE MAT;140X60X1.5CM PINK;500;PCS;$4,75;$2ÿ375,00;;;LF;;1925;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR91027;DISQUE CAOUTCHOUC;RUBBER COATED GRIP OP PLATES ;1.25KG;27;PRS;$2,83;$76,41;;;LF;;1503;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR91027;DISQUE CAOUTCHOUC;RUBBER COATED GRIP OP PLATES ;2.5KG;36;PRS;$5,65;$203,40;;;LF;;1505;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sept-12;AAAD;IRONMAN;IR91027;DISQUE CAOUTCHOUC;RUBBER COATED GRIP OP PLATES; 5KG;54;PRS;$11,30;$610,20;;;LF;;1507;HB1202040;;;;;;20-mai-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
